       0.0000000       0.0000000
       0.4000400       0.0000000
       0.8000800       0.0000000
       1.2001200       0.0000000
       1.6001600       0.0000000
       2.0002000       0.0000000
       2.4002400       0.0000000
       2.8002800       0.0000000
       3.2003200       0.0000000
       3.6003600       0.0000000
       4.0004000       0.0000000
       4.4004400       0.0000000
       4.8004800       0.0000000
       5.2005201       0.0000000
       5.6005601       0.0000000
       6.0006001       0.0000000
       6.4006401       0.0000000
       6.8006801       0.0000000
       7.2007201       0.0000000
       7.6007601       0.0000000
       8.0008001       0.0000000
       8.4008401       0.0000000
       8.8008801       0.0000000
       9.2009201       0.0000000
       9.6009601       0.0000000
      10.0010001       0.0000000
      10.4010401       0.0000000
      10.8010801       0.0000000
      11.2011201       0.0000000
      11.6011601       0.0000000
      12.0012001       0.0000000
      12.4012401       0.0000000
      12.8012801       0.0000000
      13.2013201       0.0000000
      13.6013601       0.0000000
      14.0014001       0.0000000
      14.4014401       0.0000000
      14.8014801       0.0000000
      15.2015202       0.0000000
      15.6015602       0.0000000
      16.0016002       0.0000000
      16.4016402       0.0000000
      16.8016802       0.0000000
      17.2017202       0.0000000
      17.6017602       0.0000000
      18.0018002       0.0000000
      18.4018402       0.0000000
      18.8018802       0.0000000
      19.2019202       0.0000000
      19.6019602       0.0000000
      20.0020002       0.0000000
      20.4020402       0.0000000
      20.8020802       0.0000000
      21.2021202       0.0000000
      21.6021602       0.0000000
      22.0022002       0.0000000
      22.4022402       0.0000000
      22.8022802       0.0000000
      23.2023202       0.0000000
      23.6023602       0.0000000
      24.0024002       0.0000000
      24.4024402       0.0000000
      24.8024802       0.0000000
      25.2025203       0.0000000
      25.6025603       0.0000000
      26.0026003       0.0000000
      26.4026403       0.0000000
      26.8026803       0.0000000
      27.2027203       0.0000000
      27.6027603       0.0000000
      28.0028003       0.0000000
      28.4028403       0.0000000
      28.8028803       0.0000000
      29.2029203       0.0000000
      29.6029603       0.0000000
      30.0030003       0.0000000
      30.4030403       0.0000000
      30.8030803       0.0000000
      31.2031203       0.0000000
      31.6031603       0.0000000
      32.0032003       0.0000000
      32.4032403       0.0000000
      32.8032803       0.0000000
      33.2033203       0.0000000
      33.6033603       0.0000000
      34.0034003       0.0000000
      34.4034403       0.0000000
      34.8034803       0.0000000
      35.2035204       0.0000000
      35.6035604       0.0000000
      36.0036004       0.0000000
      36.4036404       0.0000000
      36.8036804       0.0000000
      37.2037204       0.0000000
      37.6037604       0.0000000
      38.0038004       0.0000000
      38.4038404       0.0000000
      38.8038804       0.0000000
      39.2039204       0.0000000
      39.6039604       0.0000000
      40.0040004       0.0000000
      40.4040404       0.0000000
      40.8040804       0.0000000
      41.2041204       0.0000000
      41.6041604       0.0000000
      42.0042004       0.0000000
      42.4042404       0.0000000
      42.8042804       0.0000000
      43.2043204       0.0000000
      43.6043604       0.0000000
      44.0044004       0.0000000
      44.4044404       0.0000000
      44.8044804       0.0000000
      45.2045205       0.0000000
      45.6045605       0.0000000
      46.0046005       0.0000000
      46.4046405       0.0000000
      46.8046805       0.0000000
      47.2047205       0.0000000
      47.6047605       0.0000000
      48.0048005       0.0000000
      48.4048405       0.0000000
      48.8048805       0.0000000
      49.2049205       0.0000000
      49.6049605       0.0000000
      50.0050005       0.0000000
      50.4050405       0.0000000
      50.8050805       0.0000000
      51.2051205       0.0000000
      51.6051605       0.0000000
      52.0052005       0.0000000
      52.4052405       0.0000000
      52.8052805       0.0000000
      53.2053205       0.0000000
      53.6053605       0.0000000
      54.0054005       0.0000000
      54.4054405       0.0000000
      54.8054805       0.0000000
      55.2055206       0.0000000
      55.6055606       0.0000000
      56.0056006       0.0000000
      56.4056406       0.0000000
      56.8056806       0.0000000
      57.2057206       0.0000000
      57.6057606       0.0000000
      58.0058006       0.0000000
      58.4058406       0.0000000
      58.8058806       0.0000000
      59.2059206       0.0000000
      59.6059606       0.0000000
      60.0060006       0.0000000
      60.4060406       0.0000000
      60.8060806       0.0000000
      61.2061206       0.0000000
      61.6061606       0.0000000
      62.0062006       0.0000000
      62.4062406       0.0000000
      62.8062806       0.0000000
      63.2063206       0.0000000
      63.6063606       0.0000000
      64.0064006       0.0000000
      64.4064406       0.0000000
      64.8064806       0.0000000
      65.2065207       0.0000000
      65.6065607       0.0000000
      66.0066007       0.0000000
      66.4066407       0.0000000
      66.8066807       0.0000000
      67.2067207       0.0000000
      67.6067607       0.0000000
      68.0068007       0.0000000
      68.4068407       0.0000000
      68.8068807       0.0000000
      69.2069207       0.0000000
      69.6069607       0.0000000
      70.0070007       0.0000000
      70.4070407       0.0000000
      70.8070807       0.0000000
      71.2071207       0.0000000
      71.6071607       0.0000000
      72.0072007       0.0000000
      72.4072407       0.0000000
      72.8072807       0.0000000
      73.2073207       0.0000000
      73.6073607       0.0000000
      74.0074007       0.0000000
      74.4074407       0.0000000
      74.8074807       0.0000000
      75.2075208       0.0000000
      75.6075608       0.0000000
      76.0076008       0.0000000
      76.4076408       0.0000000
      76.8076808       0.0000000
      77.2077208       0.0000000
      77.6077608       0.0000000
      78.0078008       0.0000000
      78.4078408       0.0000000
      78.8078808       0.0000000
      79.2079208       0.0000000
      79.6079608       0.0000000
